""	"adj.P.Val"	"P.Value"	"t"	"B"	"logFC"	"Probes"	"Symbol"	"Ensembl_id"	"Biotype1"	"Biotype2"	"Synonyms"	"Platform"
"227029_at"	1.34e-09	4e-11	-6.88	14.842291	-0.266	"227029_at"	"FAM177A1"	"ENSG00000151327"	"gene"	"protein_coding"	"FAM177A1"	"GPL570"
"228799_at"	1.34e-09	4.01e-11	-6.88	14.837698	-0.299	"228799_at"	"NCK1"	"ENST00000670711|ENST00000666310|ENST00000461864|ENST00000470236|ENST00000667524|ENST00000474250|ENST00000666660|ENSG00000239213|ENST00000661609"	"lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA|ncRNA_gene|lnc_RNA"	"lncRNA|lncRNA|lncRNA|lncRNA|lncRNA|lncRNA|lncRNA|lncRNA|lncRNA"	"NCK1-DT-209|NCK1-DT-206|NCK1-DT-201|NCK1-DT-202|NCK1-DT-208|NCK1-DT-203|NCK1-DT-207|NCK1-DT|NCK1-DT-204"	"GPL570"
"231944_at"	1.34e-09	4.01e-11	-6.88	14.837954	-0.514	"231944_at"	"ERO1B"	"ENSG00000086619"	"gene"	"protein_coding"	"ERO1B"	"GPL570"
"202792_s_at"	1.34e-09	4.02e-11	6.88	14.835656	0.244	"202792_s_at"	"PPP6R2"	"ENSG00000100239"	"gene"	"protein_coding"	"PPP6R2"	"GPL570"
"203596_s_at"	1.36e-09	4.08e-11	-6.88	14.822749	-0.673	"203596_s_at"	"IFIT5"	"ENSG00000152778"	"gene"	"protein_coding"	"IFIT5"	"GPL570"
"222216_s_at"	1.36e-09	4.1e-11	-6.88	14.817477	-0.315	"222216_s_at"	"MRPL17"	"ENSG00000158042|ENST00000532676|ENST00000529958"	"gene|lnc_RNA|lnc_RNA"	"protein_coding|processed_transcript|retained_intron"	"MRPL17|MRPL17-204|MRPL17-202"	"GPL570"
"230440_at"	1.39e-09	4.18e-11	6.87	14.797468	0.217	"230440_at"	"ZNF469"	"ENSG00000225614"	"gene"	"protein_coding"	"ZNF469"	"GPL570"
"218596_at"	1.39e-09	4.21e-11	6.87	14.792673	0.166	"218596_at"	"TBC1D13"	"ENSG00000107021"	"gene"	"protein_coding"	"TBC1D13"	"GPL570"
"218609_s_at"	1.44e-09	4.34e-11	-6.87	14.761384	-0.426	"218609_s_at"	"NUDT2"	"ENSG00000164978"	"gene"	"protein_coding"	"NUDT2"	"GPL570"
"226951_at"	1.44e-09	4.35e-11	-6.87	14.760944	-0.312	"226951_at"	"C2orf49"	"ENSG00000135974"	"gene"	"protein_coding"	"C2orf49"	"GPL570"
"225737_s_at"	1.45e-09	4.4e-11	-6.86	14.747926	-0.239	"225737_s_at"	"FBXO22"	"ENSG00000167196"	"gene"	"protein_coding"	"FBXO22"	"GPL570"
"204523_at"	1.46e-09	4.43e-11	-6.86	14.741849	-0.432	"204523_at"	"ZNF140"	"ENSG00000196387"	"gene"	"protein_coding"	"ZNF140"	"GPL570"
"213302_at"	1.46e-09	4.44e-11	6.86	14.739684	0.339	"213302_at"	"PFAS"	"ENSG00000178921"	"gene"	"protein_coding"	"PFAS"	"GPL570"
"213822_s_at"	1.48e-09	4.49e-11	-6.86	14.72907	-0.22	"213822_s_at"	"UBE3B"	"ENSG00000151148"	"gene"	"protein_coding"	"UBE3B"	"GPL570"
"228059_x_at"	1.5e-09	4.54e-11	-6.86	14.718775	-0.31	"228059_x_at"	"MRPS22"	"ENST00000492644|ENST00000480938|ENSG00000175110"	"lnc_RNA|lnc_RNA|gene"	"retained_intron|retained_intron|protein_coding"	"MRPS22-210|MRPS22-206|MRPS22"	"GPL570"
"212534_at"	1.51e-09	4.57e-11	-6.86	14.711123	-0.23	"212534_at"	"ZNF24"	"ENSG00000172466"	"gene"	"protein_coding"	"ZNF24"	"GPL570"
"217801_at"	1.51e-09	4.6e-11	-6.86	14.704865	-0.355	"217801_at"	"ATP5F1E"	"ENSG00000124172"	"gene"	"protein_coding"	"ATP5F1E"	"GPL570"
"220926_s_at"	1.51e-09	4.6e-11	-6.86	14.705938	-0.626	"220926_s_at"	"EDEM3"	"ENSG00000116406"	"gene"	"protein_coding"	"EDEM3"	"GPL570"
"219025_at"	1.54e-09	4.68e-11	6.85	14.689883	0.326	"219025_at"	"CD248"	"ENSG00000174807"	"gene"	"protein_coding"	"CD248"	"GPL570"
"212267_at"	1.55e-09	4.73e-11	-6.85	14.678301	-0.448	"212267_at"	"WAPL"	"ENST00000484070|ENSG00000062650"	"lnc_RNA|gene"	"retained_intron|protein_coding"	"WAPL-203|WAPL"	"GPL570"
"204496_at"	1.56e-09	4.75e-11	-6.85	14.675579	-0.456	"204496_at"	"STRN3"	"ENSG00000196792"	"gene"	"protein_coding"	"STRN3"	"GPL570"
"218005_at"	1.57e-09	4.78e-11	-6.85	14.668542	-0.504	"218005_at"	"ZNF22"	"ENSG00000165512"	"gene"	"protein_coding"	"ZNF22"	"GPL570"
"218763_at"	1.57e-09	4.81e-11	-6.85	14.662254	-0.192	"218763_at"	"STX18"	"ENST00000503692|ENST00000515687|ENSG00000168818"	"lnc_RNA|lnc_RNA|gene"	"retained_intron|retained_intron|protein_coding"	"STX18-203|STX18-210|STX18"	"GPL570"
"204087_s_at"	1.58e-09	4.84e-11	6.85	14.656846	0.199	"204087_s_at"	"SLC5A6"	"ENSG00000138074|ENST00000461757|ENST00000488743"	"gene|lnc_RNA|lnc_RNA"	"protein_coding|retained_intron|retained_intron"	"SLC5A6|SLC5A6-213|SLC5A6-217"	"GPL570"
"233401_at"	1.58e-09	4.84e-11	6.85	14.656463	0.409	"233401_at"	"NRCAM"	"ENSG00000091129"	"gene"	"protein_coding"	"NRCAM"	"GPL570"
"221437_s_at"	1.59e-09	4.87e-11	-6.85	14.650509	-0.27	"221437_s_at"	"MRPS15"	"ENSG00000116898|ENST00000488606|ENST00000477040|ENST00000462067"	"gene|lnc_RNA|lnc_RNA|lnc_RNA"	"protein_coding|processed_transcript|processed_transcript|processed_transcript"	"MRPS15|MRPS15-204|MRPS15-203|MRPS15-202"	"GPL570"
"234192_s_at"	1.59e-09	4.87e-11	-6.85	14.650707	-0.527	"234192_s_at"	"GKAP1"	"ENSG00000165113"	"gene"	"protein_coding"	"GKAP1"	"GPL570"
"213657_s_at"	1.59e-09	4.87e-11	6.85	14.651055	0.261	"213657_s_at"	"ZNF710"	"ENST00000620791|ENSG00000259291|ENST00000558334"	"lnc_RNA|ncRNA_gene|lnc_RNA"	"lncRNA|lncRNA|lncRNA"	"ZNF710-AS1-202|ZNF710-AS1|ZNF710-AS1-201"	"GPL570"
"1553954_at"	1.6e-09	4.91e-11	-6.85	14.642919	-0.468	"1553954_at"	"ALG14"	"ENSG00000172339"	"gene"	"protein_coding"	"ALG14"	"GPL570"
"218668_s_at"	1.61e-09	4.96e-11	-6.84	14.632391	-0.488	"218668_s_at"	"RAP2C"	"ENSG00000123728"	"gene"	"protein_coding"	"RAP2C"	"GPL570"
"203886_s_at"	1.63e-09	5.02e-11	6.84	14.621694	0.26	"203886_s_at"	"FBLN2"	"ENSG00000163520"	"gene"	"protein_coding"	"FBLN2"	"GPL570"
"211783_s_at"	1.63e-09	5.03e-11	6.84	14.618229	0.261	"211783_s_at"	"MTA1"	"ENSG00000182979"	"gene"	"protein_coding"	"MTA1"	"GPL570"
"218046_s_at"	1.65e-09	5.08e-11	-6.84	14.608967	-0.193	"218046_s_at"	"MRPS16"	"ENSG00000182180|ENST00000479005|ENST00000471251|ENST00000473427"	"gene|lnc_RNA|lnc_RNA|lnc_RNA"	"protein_coding|processed_transcript|processed_transcript|processed_transcript"	"MRPS16|MRPS16-205|MRPS16-203|MRPS16-204"	"GPL570"
"200087_s_at"	1.65e-09	5.09e-11	-6.84	14.608383	-0.253	"200087_s_at"	"TMED2"	"ENSG00000086598"	"gene"	"protein_coding"	"TMED2"	"GPL570"
"226472_at"	1.68e-09	5.18e-11	-6.84	14.5902	-0.534	"226472_at"	"PPIL4"	"ENSG00000131013"	"gene"	"protein_coding"	"PPIL4"	"GPL570"
"203572_s_at"	1.69e-09	5.24e-11	6.83	14.580096	0.201	"203572_s_at"	"TAF6"	"ENSG00000106290"	"gene"	"protein_coding"	"TAF6"	"GPL570"
"215343_at"	1.7e-09	5.25e-11	-6.83	14.577311	-0.287	"215343_at"	"CCDC88C"	"ENSG00000015133|ENST00000554872|ENST00000553437"	"gene|lnc_RNA|lnc_RNA"	"protein_coding|retained_intron|retained_intron"	"CCDC88C|CCDC88C-209|CCDC88C-206"	"GPL570"
"200857_s_at"	1.7e-09	5.25e-11	6.83	14.577056	0.253	"200857_s_at"	"NCOR1"	"ENST00000464381|ENST00000470782|ENST00000580617|ENSG00000141027"	"lnc_RNA|lnc_RNA|lnc_RNA|gene"	"retained_intron|retained_intron|retained_intron|protein_coding"	"NCOR1-212|NCOR1-214|NCOR1-220|NCOR1"	"GPL570"
"202691_at"	1.71e-09	5.3e-11	-6.83	14.567822	-0.443	"202691_at"	"SNRPD1"	"ENST00000577906|ENSG00000167088"	"lnc_RNA|gene"	"processed_transcript|protein_coding"	"SNRPD1-202|SNRPD1"	"GPL570"
"217693_x_at"	1.73e-09	5.37e-11	-6.83	14.55502	-0.267	"217693_x_at"	"TMEM220"	"ENST00000580186|ENSG00000187824"	"lnc_RNA|gene"	"processed_transcript|protein_coding"	"TMEM220-204|TMEM220"	"GPL570"
"1555913_at"	1.73e-09	5.38e-11	6.83	14.553206	0.363	"1555913_at"	"GON4L"	"ENSG00000116580|ENST00000471341|ENST00000468867"	"gene|lnc_RNA|lnc_RNA"	"protein_coding|retained_intron|processed_transcript"	"GON4L|GON4L-209|GON4L-208"	"GPL570"
"226038_at"	1.74e-09	5.4e-11	-6.83	14.551025	-0.408	"226038_at"	"LONRF1"	"ENSG00000154359"	"gene"	"protein_coding"	"LONRF1"	"GPL570"
"219802_at"	1.74e-09	5.41e-11	-6.83	14.548088	-0.367	"219802_at"	"GUCY1A2"	"ENSG00000152402"	"gene"	"protein_coding"	"GUCY1A2"	"GPL570"
"223167_s_at"	1.78e-09	5.55e-11	-6.82	14.523926	-0.53	"223167_s_at"	"USP25"	"ENSG00000155313"	"gene"	"protein_coding"	"USP25"	"GPL570"
"229988_at"	1.79e-09	5.56e-11	6.82	14.521635	0.228	"229988_at"	"SVIL"	"ENST00000413405|ENST00000414457|ENST00000446807|ENST00000423223|ENST00000445521|ENST00000455774"	"lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA"	"processed_transcript|processed_transcript|processed_transcript|processed_transcript|processed_transcript|processed_transcript"	"SVIL-AS1-201|SVIL-AS1-202|SVIL-AS1-208|SVIL-AS1-203|SVIL-AS1-207|SVIL-AS1-209"	"GPL570"
"65635_at"	1.81e-09	5.64e-11	6.82	14.508742	0.197	"65635_at"	"ENGASE"	"ENSG00000167280"	"gene"	"protein_coding"	"ENGASE"	"GPL570"
"210976_s_at"	1.81e-09	5.65e-11	6.82	14.50695	0.213	"210976_s_at"	"PFKM"	"ENSG00000152556|ENST00000546964"	"gene|lnc_RNA"	"protein_coding|retained_intron"	"PFKM|PFKM-206"	"GPL570"
"201729_s_at"	1.83e-09	5.71e-11	6.82	14.496401	0.19	"201729_s_at"	"KIAA0100"	"ENSG00000007202"	"gene"	"protein_coding"	"KIAA0100"	"GPL570"
"224387_at"	1.83e-09	5.72e-11	-6.82	14.494049	-0.212	"224387_at"	"COMMD5"	"ENSG00000170619"	"gene"	"protein_coding"	"COMMD5"	"GPL570"
"213304_at"	1.83e-09	5.73e-11	-6.82	14.492564	-0.527	"213304_at"	"TOGARAM1"	"ENSG00000198718"	"gene"	"protein_coding"	"TOGARAM1"	"GPL570"
"238647_at"	1.83e-09	5.74e-11	-6.82	14.491791	-0.361	"238647_at"	"C14orf28"	"ENSG00000179476|ENST00000555826"	"gene|lnc_RNA"	"protein_coding|retained_intron"	"C14orf28|C14orf28-203"	"GPL570"
"225967_s_at"	1.83e-09	5.74e-11	-6.82	14.491175	-0.47	"225967_s_at"	"NDUFAF8"	"ENSG00000224877"	"gene"	"protein_coding"	"NDUFAF8"	"GPL570"
"209022_at"	1.84e-09	5.77e-11	-6.82	14.486637	-0.4	"209022_at"	"STAG2"	"ENSG00000101972|ENST00000469481"	"gene|lnc_RNA"	"protein_coding|processed_transcript"	"STAG2|STAG2-215"	"GPL570"
"205003_at"	1.84e-09	5.79e-11	-6.82	14.483407	-0.759	"205003_at"	"DOCK4"	"ENSG00000128512"	"gene"	"protein_coding"	"DOCK4"	"GPL570"
"215920_s_at"	1.85e-09	5.8e-11	6.82	14.481903	0.242	"215920_s_at"	"NPIPB5"	"ENST00000442450|ENSG00000243716|ENST00000415654"	"lnc_RNA|gene|lnc_RNA"	"retained_intron|protein_coding|processed_transcript"	"NPIPB5-206|NPIPB5|NPIPB5-203"	"GPL570"
"202653_s_at"	1.86e-09	5.83e-11	-6.82	14.475715	-0.339	"202653_s_at"	"MARCHF7"	"ENSG00000136536"	"gene"	"protein_coding"	"MARCHF7"	"GPL570"
"209899_s_at"	1.86e-09	5.85e-11	6.82	14.473147	0.192	"209899_s_at"	"PUF60"	"ENSG00000179950"	"gene"	"protein_coding"	"PUF60"	"GPL570"
"229018_at"	1.93e-09	6.09e-11	-6.81	14.434112	-0.278	"229018_at"	"METTL25"	"ENST00000552741|ENST00000551645|ENSG00000127720|ENST00000548432"	"lnc_RNA|lnc_RNA|gene|lnc_RNA"	"processed_transcript|retained_intron|protein_coding|retained_intron"	"METTL25-211|METTL25-209|METTL25|METTL25-205"	"GPL570"
"227621_at"	1.94e-09	6.13e-11	-6.81	14.428064	-0.33	"227621_at"	"SOD2"	"ENSG00000112096"	"gene"	"protein_coding"	"SOD2"	"GPL570"
"215089_s_at"	1.94e-09	6.13e-11	6.81	14.428118	0.171	"215089_s_at"	"RBM10"	"ENSG00000182872"	"gene"	"protein_coding"	"RBM10"	"GPL570"
"226073_at"	1.96e-09	6.17e-11	-6.81	14.42156	-0.219	"226073_at"	"TMEM218"	"ENST00000527257|ENSG00000150433"	"lnc_RNA|gene"	"retained_intron|protein_coding"	"TMEM218-204|TMEM218"	"GPL570"
"228916_at"	1.97e-09	6.21e-11	-6.81	14.415243	-0.461	"228916_at"	"CWF19L2"	"ENSG00000152404"	"gene"	"protein_coding"	"CWF19L2"	"GPL570"
"235959_at"	1.99e-09	6.29e-11	-6.8	14.402608	-0.283	"235959_at"	"ARID4B"	"ENST00000471257|ENSG00000054267|ENST00000491632"	"lnc_RNA|gene|lnc_RNA"	"retained_intron|protein_coding|retained_intron"	"ARID4B-209|ARID4B|ARID4B-212"	"GPL570"
"202938_x_at"	2e-09	6.32e-11	6.8	14.39762	0.209	"202938_x_at"	"RRP7BP"	"ENST00000357802"	"lnc_RNA"	"processed_transcript"	"RRP7BP-201"	"GPL570"
"239549_at"	2.02e-09	6.37e-11	6.8	14.38974	0.204	"239549_at"	"MPRIP"	"ENSG00000133030"	"gene"	"protein_coding"	"MPRIP"	"GPL570"
"1569200_at"	2.04e-09	6.46e-11	6.8	14.376513	0.215	"1569200_at"	"EXOC6B"	"ENSG00000144036"	"gene"	"protein_coding"	"EXOC6B"	"GPL570"
"225638_at"	2.04e-09	6.47e-11	-6.8	14.374633	-0.34	"225638_at"	"COA6"	"ENSG00000168275"	"gene"	"protein_coding"	"COA6"	"GPL570"
"1563229_at"	2.09e-09	6.62e-11	-6.79	14.352335	-0.434	"1563229_at"	"DLEU2"	"ENSG00000231607|ENST00000621282|ENST00000668305|ENST00000425586|ENST00000458725|ENST00000433070|ENST00000443587|ENST00000659339|ENST00000421758|ENST00000449579|ENST00000662092|ENST00000666359"	"ncRNA_gene|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA"	"lncRNA|lncRNA|lncRNA|lncRNA|lncRNA|lncRNA|lncRNA|lncRNA|lncRNA|lncRNA|lncRNA|lncRNA"	"DLEU2|DLEU2-207|DLEU2-217|DLEU2-202|DLEU2-206|DLEU2-203|DLEU2-204|DLEU2-211|DLEU2-201|DLEU2-205|DLEU2-213|DLEU2-215"	"GPL570"
"202082_s_at"	2.16e-09	6.86e-11	6.79	14.318402	0.515	"202082_s_at"	"SEC14L1"	"ENST00000586390|ENSG00000129657"	"lnc_RNA|gene"	"processed_transcript|protein_coding"	"SEC14L1-208|SEC14L1"	"GPL570"
"202774_s_at"	2.17e-09	6.91e-11	6.79	14.311377	0.218	"202774_s_at"	"SFSWAP"	"ENSG00000061936|ENST00000535236"	"gene|lnc_RNA"	"protein_coding|retained_intron"	"SFSWAP|SFSWAP-203"	"GPL570"
"225194_at"	2.21e-09	7.04e-11	-6.78	14.292903	-0.326	"225194_at"	"PLRG1"	"ENST00000512773|ENSG00000171566"	"lnc_RNA|gene"	"retained_intron|protein_coding"	"PLRG1-212|PLRG1"	"GPL570"
"211755_s_at"	2.21e-09	7.05e-11	-6.78	14.291528	-0.334	"211755_s_at"	"JHY"	"ENSG00000109944"	"gene"	"protein_coding"	"JHY"	"GPL570"
"220918_at"	2.23e-09	7.13e-11	6.78	14.280822	0.309	"220918_at"	"RUNX1"	"ENSG00000159216"	"gene"	"protein_coding"	"RUNX1"	"GPL570"
"226821_at"	2.25e-09	7.2e-11	-6.78	14.270949	-0.373	"226821_at"	"RIF1"	"ENSG00000080345"	"gene"	"protein_coding"	"RIF1"	"GPL570"
"202185_at"	2.25e-09	7.2e-11	6.78	14.27213	0.22	"202185_at"	"PLOD3"	"ENSG00000106397"	"gene"	"protein_coding"	"PLOD3"	"GPL570"
"227536_at"	2.27e-09	7.26e-11	-6.78	14.263606	-0.336	"227536_at"	"ZC3H13"	"ENSG00000123200"	"gene"	"protein_coding"	"ZC3H13"	"GPL570"
"212982_at"	2.28e-09	7.32e-11	-6.78	14.255928	-0.524	"212982_at"	"ZDHHC17"	"ENSG00000186908"	"gene"	"protein_coding"	"ZDHHC17"	"GPL570"
"211760_s_at"	2.29e-09	7.35e-11	-6.78	14.251746	-0.587	"211760_s_at"	"VAMP4"	"ENSG00000117533"	"gene"	"protein_coding"	"VAMP4"	"GPL570"
"203442_x_at"	2.3e-09	7.37e-11	6.78	14.249491	0.223	"203442_x_at"	"EML3"	"ENSG00000149499|ENST00000460939"	"gene|lnc_RNA"	"protein_coding|retained_intron"	"EML3|EML3-207"	"GPL570"
"203538_at"	2.31e-09	7.41e-11	-6.78	14.244061	-0.264	"203538_at"	"CAMLG"	"ENST00000676928|ENSG00000164615|ENST00000676819|ENST00000677966"	"lnc_RNA|gene|lnc_RNA|lnc_RNA"	"processed_transcript|protein_coding|retained_intron|retained_intron"	"CAMLG-205|CAMLG|CAMLG-203|CAMLG-207"	"GPL570"
"200037_s_at"	2.36e-09	7.58e-11	-6.77	14.222121	-0.451	"200037_s_at"	"BMERB1"	"ENSG00000166780|ENST00000567550"	"gene|lnc_RNA"	"protein_coding|retained_intron"	"BMERB1|BMERB1-210"	"GPL570"
"225579_at"	2.38e-09	7.66e-11	-6.77	14.212172	-0.348	"225579_at"	"SLC66A3"	"ENSG00000162976"	"gene"	"protein_coding"	"SLC66A3"	"GPL570"
"228828_at"	2.4e-09	7.71e-11	6.77	14.204993	0.327	"228828_at"	"TSPOAP1"	"ENST00000578025|ENST00000583841|ENST00000580022|ENST00000585236|ENST00000579859|ENSG00000265148|ENST00000667382|ENST00000579527"	"lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA|ncRNA_gene|lnc_RNA|lnc_RNA"	"lncRNA|lncRNA|lncRNA|lncRNA|lncRNA|lncRNA|lncRNA|lncRNA"	"TSPOAP1-AS1-201|TSPOAP1-AS1-210|TSPOAP1-AS1-205|TSPOAP1-AS1-211|TSPOAP1-AS1-204|TSPOAP1-AS1|TSPOAP1-AS1-213|TSPOAP1-AS1-203"	"GPL570"
"37012_at"	2.47e-09	7.94e-11	6.76	14.176771	0.196	"37012_at"	"CAPZB"	"ENSG00000077549"	"gene"	"protein_coding"	"CAPZB"	"GPL570"
"205255_x_at"	2.48e-09	7.99e-11	6.76	14.170245	0.206	"205255_x_at"	"TCF7"	"ENST00000524342|ENSG00000081059"	"lnc_RNA|gene"	"retained_intron|protein_coding"	"TCF7-224|TCF7"	"GPL570"
"204417_at"	2.53e-09	8.15e-11	-6.76	14.151343	-0.315	"204417_at"	"GALC"	"ENSG00000054983"	"gene"	"protein_coding"	"GALC"	"GPL570"
"221597_s_at"	2.56e-09	8.25e-11	-6.76	14.139164	-0.208	"221597_s_at"	"TMEM208"	"ENSG00000168701|ENST00000567193|ENST00000563168|ENST00000563426|ENST00000563271|ENST00000564649"	"gene|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA"	"protein_coding|retained_intron|retained_intron|processed_transcript|retained_intron|retained_intron"	"TMEM208|TMEM208-212|TMEM208-204|TMEM208-206|TMEM208-205|TMEM208-209"	"GPL570"
"223304_at"	2.61e-09	8.43e-11	-6.75	14.119195	-0.492	"223304_at"	"SLC37A3"	"ENST00000473060|ENSG00000157800"	"lnc_RNA|gene"	"retained_intron|protein_coding"	"SLC37A3-212|SLC37A3"	"GPL570"
"218213_s_at"	2.62e-09	8.47e-11	-6.75	14.114332	-0.261	"218213_s_at"	"TMEM258"	"ENSG00000134825|ENST00000535042"	"gene|lnc_RNA"	"protein_coding|processed_transcript"	"TMEM258|TMEM258-202"	"GPL570"
"226458_at"	2.62e-09	8.47e-11	-6.75	14.114678	-0.575	"226458_at"	"AL050341.2"	"ENSG00000259943|ENST00000567508"	"ncRNA_gene|lnc_RNA"	"lncRNA|lncRNA"	"AL050341.2|AL050341.2-201"	"GPL570"
"212518_at"	2.65e-09	8.61e-11	6.75	14.098695	0.185	"212518_at"	"PIP5K1C"	"ENSG00000186111"	"gene"	"protein_coding"	"PIP5K1C"	"GPL570"
"241505_at"	2.68e-09	8.71e-11	6.75	14.087064	0.516	"241505_at"	"LINC01237"	"ENSG00000233806|ENST00000415434"	"ncRNA_gene|lnc_RNA"	"lncRNA|lncRNA"	"LINC01237|LINC01237-201"	"GPL570"
"214035_x_at"	2.69e-09	8.73e-11	6.75	14.084592	0.311	"214035_x_at"	"NPIPB6"	"ENSG00000198156"	"gene"	"protein_coding"	"NPIPB6"	"GPL570"
"226648_at"	2.71e-09	8.82e-11	6.75	14.075465	0.184	"226648_at"	"HIF1AN"	"ENSG00000166135"	"gene"	"protein_coding"	"HIF1AN"	"GPL570"
"230559_x_at"	2.72e-09	8.88e-11	-6.75	14.068543	-0.706	"230559_x_at"	"FGD4"	"ENSG00000139132"	"gene"	"protein_coding"	"FGD4"	"GPL570"
"1569030_s_at"	2.72e-09	8.88e-11	-6.75	14.068327	-0.393	"1569030_s_at"	"NUB1"	"ENST00000497987|ENSG00000013374|ENST00000480907"	"lnc_RNA|gene|lnc_RNA"	"retained_intron|protein_coding|retained_intron"	"NUB1-211|NUB1|NUB1-208"	"GPL570"
"201158_at"	2.77e-09	9.03e-11	6.74	14.051725	0.191	"201158_at"	"NMT1"	"ENST00000587120|ENSG00000136448|ENST00000587014"	"lnc_RNA|gene|lnc_RNA"	"processed_transcript|protein_coding|retained_intron"	"NMT1-205|NMT1|NMT1-204"	"GPL570"
"222368_at"	2.77e-09	9.03e-11	6.74	14.052032	0.29	"222368_at"	"AC108519.1"	"ENSG00000288075|ENST00000659603|ENST00000666840"	"ncRNA_gene|lnc_RNA|lnc_RNA"	"lncRNA|lncRNA|lncRNA"	"AC108519.1|AC108519.1-201|AC108519.1-202"	"GPL570"
"226330_s_at"	2.78e-09	9.08e-11	-6.74	14.047273	-0.197	"226330_s_at"	"SUPT20H"	"ENST00000472948|ENSG00000102710|ENST00000484078|ENST00000473871"	"lnc_RNA|gene|lnc_RNA|lnc_RNA"	"retained_intron|protein_coding|retained_intron|retained_intron"	"SUPT20H-210|SUPT20H|SUPT20H-217|SUPT20H-211"	"GPL570"
"202642_s_at"	2.78e-09	9.1e-11	6.74	14.044573	0.256	"202642_s_at"	"TRRAP"	"ENSG00000196367"	"gene"	"protein_coding"	"TRRAP"	"GPL570"
"226386_at"	2.78e-09	9.1e-11	-6.74	14.044557	-0.179	"226386_at"	"MALSU1"	"ENSG00000156928|ENST00000287543|ENST00000476623"	"gene|lnc_RNA|lnc_RNA"	"protein_coding|retained_intron|retained_intron"	"MALSU1|MALSU1-201|MALSU1-203"	"GPL570"
"221749_at"	2.79e-09	9.13e-11	-6.74	14.041018	-0.325	"221749_at"	"YTHDF3"	"ENSG00000185728"	"gene"	"protein_coding"	"YTHDF3"	"GPL570"
"212601_at"	2.82e-09	9.25e-11	6.74	14.028603	0.193	"212601_at"	"ZZEF1"	"ENSG00000074755"	"gene"	"protein_coding"	"ZZEF1"	"GPL570"
"201132_at"	2.86e-09	9.36e-11	-6.74	14.0174	-0.348	"201132_at"	"HNRNPH2"	"ENSG00000126945"	"gene"	"protein_coding"	"HNRNPH2"	"GPL570"
"228394_at"	2.87e-09	9.42e-11	6.74	14.011067	0.268	"228394_at"	"STK10"	"ENSG00000072786"	"gene"	"protein_coding"	"STK10"	"GPL570"
"230176_at"	2.87e-09	9.42e-11	-6.74	14.011077	-0.327	"230176_at"	"UEVLD"	"ENSG00000151116"	"gene"	"protein_coding"	"UEVLD"	"GPL570"
"208684_at"	2.95e-09	9.7e-11	6.73	13.982577	0.251	"208684_at"	"COPA"	"ENSG00000122218|ENST00000647693"	"gene|lnc_RNA"	"protein_coding|retained_intron"	"COPA|COPA-209"	"GPL570"
"209662_at"	2.95e-09	9.7e-11	-6.73	13.982844	-0.956	"209662_at"	"CETN3"	"ENSG00000153140"	"gene"	"protein_coding"	"CETN3"	"GPL570"
"242714_at"	3.05e-09	1.01e-10	-6.72	13.947394	-0.467	"242714_at"	"AL121933.2"	"ENSG00000286646|ENST00000661159"	"ncRNA_gene|lnc_RNA"	"lncRNA|lncRNA"	"AL121933.2|AL121933.2-201"	"GPL570"
"213452_at"	3.06e-09	1.01e-10	-6.72	13.945198	-0.555	"213452_at"	"ZNF184"	"ENSG00000096654"	"gene"	"protein_coding"	"ZNF184"	"GPL570"
"212320_at"	3.1e-09	1.02e-10	6.72	13.931218	0.237	"212320_at"	"TUBB"	"ENST00000680530|ENST00000681421|ENSG00000196230"	"lnc_RNA|lnc_RNA|gene"	"retained_intron|retained_intron|protein_coding"	"TUBB-209|TUBB-210|TUBB"	"GPL570"
"221014_s_at"	3.21e-09	1.06e-10	-6.72	13.897289	-0.615	"221014_s_at"	"RAB33B"	"ENSG00000172007"	"gene"	"protein_coding"	"RAB33B"	"GPL570"
"225676_s_at"	3.25e-09	1.07e-10	-6.71	13.884013	-0.493	"225676_s_at"	"DCAF13"	"ENST00000611541|ENSG00000164934|ENST00000518554"	"lnc_RNA|gene|lnc_RNA"	"retained_intron|protein_coding|retained_intron"	"DCAF13-207|DCAF13|DCAF13-202"	"GPL570"
"45749_at"	3.32e-09	1.1e-10	6.71	13.86102	0.198	"45749_at"	"RIPOR1"	"ENST00000569733|ENSG00000039523"	"lnc_RNA|gene"	"retained_intron|protein_coding"	"RIPOR1-223|RIPOR1"	"GPL570"
"212818_s_at"	3.33e-09	1.1e-10	6.71	13.857443	0.233	"212818_s_at"	"ASB1"	"ENST00000481566|ENST00000473306|ENSG00000065802"	"lnc_RNA|lnc_RNA|gene"	"processed_transcript|processed_transcript|protein_coding"	"ASB1-208|ASB1-207|ASB1"	"GPL570"
