""	"adj.P.Val"	"P.Value"	"t"	"B"	"logFC"	"Probes"	"Symbol"	"Ensembl_id"	"Biotype1"	"Biotype2"	"Synonyms"	"Platform"
"213070_at"	0.005848	0.000145	4.0953209	0.879907	0.442	"213070_at"	"PIK3C2A"	"ENSG00000011405|ENST00000531428"	"gene|lnc_RNA"	"protein_coding|processed_transcript"	"PIK3C2A|PIK3C2A-203"	"GPL570"
"226038_at"	0.0058594	0.000146	4.09337678	0.874072	0.49	"226038_at"	"LONRF1"	"ENSG00000154359"	"gene"	"protein_coding"	"LONRF1"	"GPL570"
"224938_at"	0.0058988	0.000147	4.09057631	0.86567	0.399	"224938_at"	"NUFIP2"	"ENSG00000108256"	"gene"	"protein_coding"	"NUFIP2"	"GPL570"
"1559987_at"	0.0059124	0.000148	-4.08927744	0.861774	-0.372	"1559987_at"	"MSI2"	"ENST00000582453|ENST00000579205|ENST00000582772|ENSG00000153944|ENST00000579505"	"lnc_RNA|lnc_RNA|lnc_RNA|gene|lnc_RNA"	"processed_transcript|processed_transcript|processed_transcript|protein_coding|processed_transcript"	"MSI2-215|MSI2-207|MSI2-216|MSI2|MSI2-210"	"GPL570"
"203595_s_at"	0.0059175	0.000148	4.08879218	0.860318	0.925	"203595_s_at"	"IFIT5"	"ENSG00000152778"	"gene"	"protein_coding"	"IFIT5"	"GPL570"
"240392_at"	0.0059115	0.000148	-4.08954536	0.862577	-0.459	"240392_at"	"AC087741.1"	"ENSG00000262580|ENST00000570309"	"ncRNA_gene|lnc_RNA"	"lncRNA|lncRNA"	"AC087741.1|AC087741.1-201"	"GPL570"
"221876_at"	0.0059274	0.000149	-4.08783155	0.857437	-0.272	"221876_at"	"ZNF783"	"ENSG00000204946|ENST00000481519|ENST00000489518"	"gene|lnc_RNA|lnc_RNA"	"protein_coding|processed_transcript|processed_transcript"	"ZNF783|ZNF783-204|ZNF783-205"	"GPL570"
"232351_at"	0.0059407	0.000149	-4.08669876	0.854041	-0.31	"232351_at"	"STAU2"	"ENSG00000040341"	"gene"	"protein_coding"	"STAU2"	"GPL570"
"212544_at"	0.0059274	0.000149	4.0876107	0.856775	0.545	"212544_at"	"ZNHIT3"	"ENST00000617922|ENSG00000273611|ENST00000612728|ENST00000619446"	"lnc_RNA|gene|lnc_RNA|lnc_RNA"	"retained_intron|protein_coding|processed_transcript|processed_transcript"	"ZNHIT3-205|ZNHIT3|ZNHIT3-202|ZNHIT3-206"	"GPL570"
"226117_at"	0.0059661	0.00015	4.08472622	0.848127	0.452	"226117_at"	"TIFA"	"ENSG00000145365"	"gene"	"protein_coding"	"TIFA"	"GPL570"
"221216_s_at"	0.0059709	0.00015	-4.08423653	0.846659	-0.278	"221216_s_at"	"SCMH1"	"ENSG00000010803"	"gene"	"protein_coding"	"SCMH1"	"GPL570"
"1562033_at"	0.0059484	0.00015	-4.08607939	0.852184	-0.376	"1562033_at"	"KTN1"	"ENSG00000126777"	"gene"	"protein_coding"	"KTN1"	"GPL570"
"203655_at"	0.0059827	0.000151	-4.08298767	0.842916	-0.211	"203655_at"	"XRCC1"	"ENSG00000073050"	"gene"	"protein_coding"	"XRCC1"	"GPL570"
"208649_s_at"	0.0059721	0.000151	-4.08375179	0.845206	-0.367	"208649_s_at"	"VCP"	"ENST00000479300|ENSG00000165280|ENST00000679800|ENST00000679599|ENST00000681690|ENST00000676836|ENST00000493886"	"lnc_RNA|gene|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA"	"retained_intron|protein_coding|retained_intron|retained_intron|retained_intron|retained_intron|retained_intron"	"VCP-205|VCP|VCP-218|VCP-216|VCP-235|VCP-208|VCP-207"	"GPL570"
"218100_s_at"	0.0059709	0.000151	4.08403876	0.846066	0.589	"218100_s_at"	"IFT57"	"ENSG00000114446"	"gene"	"protein_coding"	"IFT57"	"GPL570"
"224057_s_at"	0.006004	0.000152	-4.08088478	0.836614	-0.199	"224057_s_at"	"THAP4"	"ENSG00000176946|ENST00000321679"	"gene|lnc_RNA"	"protein_coding|retained_intron"	"THAP4|THAP4-201"	"GPL570"
"233783_at"	0.006004	0.000152	-4.08078164	0.836305	-0.341	"233783_at"	"PTPRA"	"ENSG00000132670"	"gene"	"protein_coding"	"PTPRA"	"GPL570"
"210686_x_at"	0.006004	0.000152	-4.08075953	0.836239	-0.272	"210686_x_at"	"SLC25A16"	"ENSG00000122912"	"gene"	"protein_coding"	"SLC25A16"	"GPL570"
"1556000_s_at"	0.006004	0.000152	-4.08026293	0.834751	-0.247	"1556000_s_at"	"BTBD7"	"ENSG00000011114"	"gene"	"protein_coding"	"BTBD7"	"GPL570"
"204929_s_at"	0.0060082	0.000153	4.07912601	0.831345	0.424	"204929_s_at"	"VAMP5"	"ENST00000462451|ENSG00000168899"	"lnc_RNA|gene"	"retained_intron|protein_coding"	"VAMP5-202|VAMP5"	"GPL570"
"39705_at"	0.0060082	0.000153	-4.07854957	0.829618	-0.261	"39705_at"	"SIN3B"	"ENSG00000127511"	"gene"	"protein_coding"	"SIN3B"	"GPL570"
"218461_at"	0.0060082	0.000153	4.07837506	0.829096	0.41	"218461_at"	"GPN3"	"ENSG00000111231"	"gene"	"protein_coding"	"GPN3"	"GPL570"
"227678_at"	0.006004	0.000153	4.07974807	0.833209	0.585	"227678_at"	"ATP23"	"ENSG00000166896|ENST00000647763"	"gene|lnc_RNA"	"protein_coding|processed_transcript"	"ATP23|ATP23-205"	"GPL570"
"225101_s_at"	0.006004	0.000153	4.07972025	0.833125	0.55	"225101_s_at"	"SNX14"	"ENST00000474645|ENST00000508980|ENST00000503491|ENSG00000135317"	"lnc_RNA|lnc_RNA|lnc_RNA|gene"	"retained_intron|processed_transcript|retained_intron|protein_coding"	"SNX14-206|SNX14-213|SNX14-207|SNX14"	"GPL570"
"204353_s_at"	0.006004	0.000153	4.07968981	0.833034	0.46	"204353_s_at"	"POT1"	"ENST00000436534|ENSG00000128513"	"lnc_RNA|gene"	"processed_transcript|protein_coding"	"POT1-205|POT1"	"GPL570"
"225675_at"	0.0060312	0.000154	4.07676831	0.824283	0.275	"225675_at"	"TMEM260"	"ENSG00000070269"	"gene"	"protein_coding"	"TMEM260"	"GPL570"
"223439_at"	0.0060215	0.000154	4.07748148	0.826419	0.273	"223439_at"	"NKAP"	"ENSG00000101882|ENST00000477789"	"gene|lnc_RNA"	"protein_coding|processed_transcript"	"NKAP|NKAP-203"	"GPL570"
"235551_at"	0.0060583	0.000155	-4.07420217	0.816599	-0.534	"235551_at"	"WDR4"	"ENSG00000160193"	"gene"	"protein_coding"	"WDR4"	"GPL570"
"226531_at"	0.0060435	0.000155	-4.07592738	0.821765	-0.264	"226531_at"	"ORAI1"	"ENSG00000276045|ENST00000646827"	"gene|lnc_RNA"	"protein_coding|processed_transcript"	"ORAI1|ORAI1-203"	"GPL570"
"229090_at"	0.0060513	0.000155	4.07509048	0.819259	0.45	"229090_at"	"ZEB1"	"ENST00000607166|ENST00000659795|ENSG00000237036|ENST00000605946|ENST00000450834|ENST00000424191"	"lnc_RNA|lnc_RNA|ncRNA_gene|lnc_RNA|lnc_RNA|lnc_RNA"	"lncRNA|lncRNA|lncRNA|lncRNA|lncRNA|lncRNA"	"ZEB1-AS1-208|ZEB1-AS1-211|ZEB1-AS1|ZEB1-AS1-205|ZEB1-AS1-204|ZEB1-AS1-202"	"GPL570"
"224206_x_at"	0.0060558	0.000155	4.07464664	0.81793	0.606	"224206_x_at"	"MYNN"	"ENSG00000085274"	"gene"	"protein_coding"	"MYNN"	"GPL570"
"225014_at"	0.0060648	0.000156	4.07353441	0.8146	0.404	"225014_at"	"SMIM20"	"ENSG00000250317"	"gene"	"protein_coding"	"SMIM20"	"GPL570"
"222588_s_at"	0.0060737	0.000156	4.07264779	0.811946	0.293	"222588_s_at"	"NKAPD1"	"ENSG00000150776"	"gene"	"protein_coding"	"NKAPD1"	"GPL570"
"244687_at"	0.0060739	0.000156	-4.07220215	0.810612	-0.25	"244687_at"	"DBT"	"ENSG00000137992"	"gene"	"protein_coding"	"DBT"	"GPL570"
"228220_at"	0.0060583	0.000156	4.0740803	0.816235	0.758	"228220_at"	"FCHO2"	"ENSG00000157107"	"gene"	"protein_coding"	"FCHO2"	"GPL570"
"202155_s_at"	0.0060659	0.000156	4.07326023	0.81378	0.468	"202155_s_at"	"NUP214"	"ENSG00000126883"	"gene"	"protein_coding"	"NUP214"	"GPL570"
"219235_s_at"	0.0060844	0.000157	-4.0714553	0.808377	-0.367	"219235_s_at"	"PHACTR4"	"ENST00000632964|ENSG00000204138"	"lnc_RNA|gene"	"processed_transcript|protein_coding"	"PHACTR4-207|PHACTR4"	"GPL570"
"219649_at"	0.0061048	0.000158	4.06978229	0.803371	0.296	"219649_at"	"ALG6"	"ENST00000494765|ENSG00000088035"	"lnc_RNA|gene"	"retained_intron|protein_coding"	"ALG6-205|ALG6"	"GPL570"
"218283_at"	0.0061076	0.000158	4.06920636	0.801647	0.374	"218283_at"	"SS18L2"	"ENSG00000008324"	"gene"	"protein_coding"	"SS18L2"	"GPL570"
"217738_at"	0.0061036	0.000158	4.07006079	0.804204	0.686	"217738_at"	"NAMPT"	"ENSG00000105835|ENST00000680669"	"gene|lnc_RNA"	"protein_coding|retained_intron"	"NAMPT|NAMPT-228"	"GPL570"
"231316_at"	0.0061294	0.000159	-4.06767975	0.79708	-0.246	"231316_at"	"NEK9"	"ENSG00000119638|ENST00000557026|ENST00000676711|ENST00000556170"	"gene|lnc_RNA|lnc_RNA|lnc_RNA"	"protein_coding|retained_intron|retained_intron|retained_intron"	"NEK9|NEK9-210|NEK9-213|NEK9-209"	"GPL570"
"224472_x_at"	0.0061276	0.000159	-4.06798881	0.798005	-0.183	"224472_x_at"	"SDF4"	"ENST00000494748|ENST00000478938|ENSG00000078808"	"lnc_RNA|lnc_RNA|gene"	"retained_intron|retained_intron|protein_coding"	"SDF4-207|SDF4-206|SDF4"	"GPL570"
"244726_at"	0.0061721	0.00016	-4.06447228	0.787487	-0.471	"244726_at"	"PLCB1"	"ENSG00000182621|ENST00000626161|ENST00000636825|ENST00000635830|ENST00000636784|ENST00000626114"	"gene|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA"	"protein_coding|retained_intron|processed_transcript|processed_transcript|processed_transcript|retained_intron"	"PLCB1|PLCB1-214|PLCB1-227|PLCB1-221|PLCB1-226|PLCB1-213"	"GPL570"
"225710_at"	0.0061498	0.00016	4.06631281	0.792991	0.474	"225710_at"	"GNB4"	"ENSG00000114450"	"gene"	"protein_coding"	"GNB4"	"GPL570"
"201673_s_at"	0.0061498	0.00016	-4.06622996	0.792744	-0.248	"201673_s_at"	"GYS1"	"ENSG00000104812"	"gene"	"protein_coding"	"GYS1"	"GPL570"
"238429_at"	0.0061505	0.00016	4.06578888	0.791424	0.513	"238429_at"	"TMEM71"	"ENSG00000165071"	"gene"	"protein_coding"	"TMEM71"	"GPL570"
"210778_s_at"	0.0061781	0.000161	-4.06395761	0.785948	-0.254	"210778_s_at"	"MXD4"	"ENST00000513372|ENSG00000123933"	"lnc_RNA|gene"	"retained_intron|protein_coding"	"MXD4-203|MXD4"	"GPL570"
"201890_at"	0.0061914	0.000161	4.06286925	0.782694	0.793	"201890_at"	"RRM2"	"ENSG00000171848|ENST00000652660"	"gene|lnc_RNA"	"protein_coding|retained_intron"	"RRM2|RRM2-217"	"GPL570"
"217914_at"	0.006202	0.000162	-4.06126863	0.777909	-0.301	"217914_at"	"TPCN1"	"ENSG00000186815"	"gene"	"protein_coding"	"TPCN1"	"GPL570"
"214948_s_at"	0.0061929	0.000162	-4.06222791	0.780777	-0.242	"214948_s_at"	"POMK"	"ENSG00000185900"	"gene"	"protein_coding"	"POMK"	"GPL570"
"223273_at"	0.0061929	0.000162	4.06251906	0.781647	0.543	"223273_at"	"GON7"	"ENSG00000170270"	"gene"	"protein_coding"	"GON7"	"GPL570"
"229934_at"	0.0062427	0.000164	4.05797592	0.768069	0.491	"229934_at"	"MIR223HG"	"ENSG00000274536|ENST00000658749|ENST00000618234|ENST00000621933"	"ncRNA_gene|lnc_RNA|lnc_RNA|lnc_RNA"	"lncRNA|lncRNA|lncRNA|lncRNA"	"MIR223HG|MIR223HG-203|MIR223HG-201|MIR223HG-202"	"GPL570"
"201595_s_at"	0.0062361	0.000164	4.05872984	0.770322	0.549	"201595_s_at"	"ZC3H15"	"ENSG00000065548"	"gene"	"protein_coding"	"ZC3H15"	"GPL570"
"201603_at"	0.0062427	0.000164	4.05808298	0.768389	0.623	"201603_at"	"PPP1R12A"	"ENSG00000058272"	"gene"	"protein_coding"	"PPP1R12A"	"GPL570"
"218128_at"	0.0062361	0.000164	4.05874683	0.770372	0.782	"218128_at"	"NFYB"	"ENSG00000120837"	"gene"	"protein_coding"	"NFYB"	"GPL570"
"224653_at"	0.0062631	0.000165	-4.05654798	0.763803	-0.258	"224653_at"	"EIF4EBP2"	"ENSG00000148730"	"gene"	"protein_coding"	"EIF4EBP2"	"GPL570"
"212795_at"	0.0062687	0.000165	4.05606127	0.762349	0.673	"212795_at"	"WASHC4"	"ENSG00000136051"	"gene"	"protein_coding"	"WASHC4"	"GPL570"
"213288_at"	0.0062937	0.000166	4.05419577	0.756777	0.42	"213288_at"	"MBOAT2"	"ENSG00000143797"	"gene"	"protein_coding"	"MBOAT2"	"GPL570"
"203517_at"	0.0063033	0.000166	4.05330219	0.754108	0.449	"203517_at"	"MTX2"	"ENSG00000128654"	"gene"	"protein_coding"	"MTX2"	"GPL570"
"36865_at"	0.0062929	0.000166	-4.05466082	0.758166	-0.186	"36865_at"	"ANGEL1"	"ENSG00000013523"	"gene"	"protein_coding"	"ANGEL1"	"GPL570"
"226711_at"	0.0063033	0.000166	4.05349713	0.754691	0.467	"226711_at"	"FOXN2"	"ENSG00000170802"	"gene"	"protein_coding"	"FOXN2"	"GPL570"
"1556381_at"	0.0063131	0.000167	-4.05240127	0.751418	-0.356	"1556381_at"	"NAA15"	"ENSG00000164134"	"gene"	"protein_coding"	"NAA15"	"GPL570"
"203169_at"	0.0063131	0.000167	-4.05251591	0.751761	-0.209	"203169_at"	"RGP1"	"ENSG00000107185"	"gene"	"protein_coding"	"RGP1"	"GPL570"
"1569241_a_at"	0.0063159	0.000167	4.05156113	0.74891	0.255	"1569241_a_at"	"ZNF93"	"ENSG00000184635|ENST00000592245"	"gene|lnc_RNA"	"protein_coding|processed_transcript"	"ZNF93|ZNF93-207"	"GPL570"
"225183_at"	0.0063159	0.000168	4.05035958	0.745323	0.391	"225183_at"	"C16orf72"	"ENSG00000182831"	"gene"	"protein_coding"	"C16orf72"	"GPL570"
"200695_at"	0.0063159	0.000168	-4.05058288	0.74599	-0.24	"200695_at"	"PPP2R1A"	"ENSG00000105568"	"gene"	"protein_coding"	"PPP2R1A"	"GPL570"
"208630_at"	0.0063159	0.000168	-4.05068712	0.746301	-0.233	"208630_at"	"HADHA"	"ENSG00000084754"	"gene"	"protein_coding"	"HADHA"	"GPL570"
"212674_s_at"	0.0063159	0.000168	-4.05037754	0.745377	-0.273	"212674_s_at"	"DHX30"	"ENSG00000132153"	"gene"	"protein_coding"	"DHX30"	"GPL570"
"47083_at"	0.0063368	0.000169	-4.04849941	0.739771	-0.159	"47083_at"	"C7orf26"	"ENSG00000146576"	"gene"	"protein_coding"	"C7orf26"	"GPL570"
"237317_at"	0.0063342	0.000169	-4.04925767	0.742034	-0.317	"237317_at"	"FBXW8"	"ENSG00000174989"	"gene"	"protein_coding"	"FBXW8"	"GPL570"
"219938_s_at"	0.0063405	0.000169	4.04789863	0.737978	0.436	"219938_s_at"	"PSTPIP2"	"ENSG00000152229"	"gene"	"protein_coding"	"PSTPIP2"	"GPL570"
"205854_at"	0.0063397	0.000169	-4.04814717	0.73872	-0.262	"205854_at"	"TULP3"	"ENSG00000078246"	"gene"	"protein_coding"	"TULP3"	"GPL570"
"201433_s_at"	0.006359	0.00017	-4.04629804	0.733202	-0.276	"201433_s_at"	"PTDSS1"	"ENSG00000156471"	"gene"	"protein_coding"	"PTDSS1"	"GPL570"
"202727_s_at"	0.006359	0.00017	4.04645564	0.733672	0.455	"202727_s_at"	"IFNGR1"	"ENSG00000027697"	"gene"	"protein_coding"	"IFNGR1"	"GPL570"
"225383_at"	0.006359	0.00017	-4.04604908	0.732459	-0.378	"225383_at"	"ZNF275"	"ENSG00000063587"	"gene"	"protein_coding"	"ZNF275"	"GPL570"
"1558569_at"	0.0063644	0.000171	-4.04506406	0.729521	-0.539	"1558569_at"	"MAML2"	"ENSG00000184384"	"gene"	"protein_coding"	"MAML2"	"GPL570"
"212931_at"	0.0063644	0.000171	-4.04512821	0.729712	-0.174	"212931_at"	"TCF20"	"ENSG00000100207"	"gene"	"protein_coding"	"TCF20"	"GPL570"
"226166_x_at"	0.0063943	0.000172	-4.04299696	0.723355	-0.216	"226166_x_at"	"STK36"	"ENSG00000163482"	"gene"	"protein_coding"	"STK36"	"GPL570"
"218149_s_at"	0.0064183	0.000173	-4.04163831	0.719303	-0.392	"218149_s_at"	"ZNF395"	"ENSG00000186918"	"gene"	"protein_coding"	"ZNF395"	"GPL570"
"210555_s_at"	0.0064286	0.000173	-4.04093411	0.717204	-0.368	"210555_s_at"	"NFATC3"	"ENSG00000072736|ENST00000553077|ENST00000569766|ENST00000563319|ENST00000549350|ENST00000566301|ENST00000379165|ENST00000567152|ENST00000563796|ENST00000563288|ENST00000535127"	"gene|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA"	"protein_coding|retained_intron|processed_transcript|processed_transcript|retained_intron|processed_transcript|retained_intron|processed_transcript|processed_transcript|processed_transcript|processed_transcript"	"NFATC3|NFATC3-208|NFATC3-220|NFATC3-213|NFATC3-207|NFATC3-216|NFATC3-204|NFATC3-218|NFATC3-214|NFATC3-212|NFATC3-205"	"GPL570"
"220941_s_at"	0.0064348	0.000174	4.04022126	0.715078	0.321	"220941_s_at"	"C21orf91"	"ENSG00000154642"	"gene"	"protein_coding"	"C21orf91"	"GPL570"
"223609_at"	0.0064476	0.000174	4.03940252	0.712638	0.55	"223609_at"	"ROPN1L"	"ENSG00000145491|ENST00000510520|ENST00000515762|ENST00000512022"	"gene|lnc_RNA|lnc_RNA|lnc_RNA"	"protein_coding|processed_transcript|retained_intron|retained_intron"	"ROPN1L|ROPN1L-203|ROPN1L-205|ROPN1L-204"	"GPL570"
"211949_s_at"	0.0064542	0.000175	-4.03867227	0.710461	-0.263	"211949_s_at"	"NOLC1"	"ENST00000477977|ENSG00000166197"	"lnc_RNA|gene"	"processed_transcript|protein_coding"	"NOLC1-206|NOLC1"	"GPL570"
"226512_at"	0.0064724	0.000175	4.03759509	0.70725	0.453	"226512_at"	"ZMYM2"	"ENSG00000121741"	"gene"	"protein_coding"	"ZMYM2"	"GPL570"
"209190_s_at"	0.0064758	0.000175	-4.03715039	0.705925	-0.356	"209190_s_at"	"DIAPH1"	"ENST00000476339|ENST00000643718|ENSG00000131504"	"lnc_RNA|lnc_RNA|gene"	"retained_intron|processed_transcript|protein_coding"	"DIAPH1-208|DIAPH1-216|DIAPH1"	"GPL570"
"229970_at"	0.0064788	0.000176	4.03646177	0.703873	0.813	"229970_at"	"KBTBD7"	"ENSG00000120696"	"gene"	"protein_coding"	"KBTBD7"	"GPL570"
"228415_at"	0.0064758	0.000176	4.0368108	0.704913	0.424	"228415_at"	"AP1S2"	"ENSG00000182287"	"gene"	"protein_coding"	"AP1S2"	"GPL570"
"215235_at"	0.0064758	0.000176	-4.03692608	0.705257	-0.339	"215235_at"	"SPTAN1"	"ENST00000630763|ENST00000630147|ENST00000625980|ENST00000636010|ENSG00000197694"	"lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA|gene"	"retained_intron|retained_intron|retained_intron|processed_transcript|protein_coding"	"SPTAN1-221|SPTAN1-220|SPTAN1-211|SPTAN1-229|SPTAN1"	"GPL570"
"216834_at"	0.006511	0.000177	4.03390025	0.696241	0.673	"216834_at"	"RGS1"	"ENSG00000090104"	"gene"	"protein_coding"	"RGS1"	"GPL570"
"219974_x_at"	0.006499	0.000177	4.03509016	0.699786	0.476	"219974_x_at"	"ECHDC1"	"ENSG00000093144"	"gene"	"protein_coding"	"ECHDC1"	"GPL570"
"230561_s_at"	0.006511	0.000177	4.03401943	0.696596	0.435	"230561_s_at"	"KANSL1L"	"ENSG00000144445"	"gene"	"protein_coding"	"KANSL1L"	"GPL570"
"223880_x_at"	0.0065098	0.000177	4.0343748	0.697655	0.26	"223880_x_at"	"RAB5IF"	"ENSG00000101084|ENST00000494506"	"gene|lnc_RNA"	"protein_coding|retained_intron"	"RAB5IF|RAB5IF-207"	"GPL570"
"222065_s_at"	0.0065259	0.000178	-4.03278475	0.692918	-0.314	"222065_s_at"	"FLII"	"ENST00000465046|ENST00000493600|ENST00000487693|ENST00000487369|ENST00000474265|ENST00000493401|ENSG00000177731"	"lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA|gene"	"retained_intron|retained_intron|retained_intron|retained_intron|retained_intron|retained_intron|protein_coding"	"FLII-204|FLII-213|FLII-209|FLII-208|FLII-206|FLII-212|FLII"	"GPL570"
"238549_at"	0.0065197	0.000178	-4.0332836	0.694404	-0.298	"238549_at"	"CBFA2T2"	"ENST00000491618|ENSG00000078699"	"lnc_RNA|gene"	"processed_transcript|protein_coding"	"CBFA2T2-208|CBFA2T2"	"GPL570"
"203803_at"	0.0065397	0.000179	-4.03110333	0.687911	-0.463	"203803_at"	"PCYOX1"	"ENSG00000116005"	"gene"	"protein_coding"	"PCYOX1"	"GPL570"
"233226_at"	0.0065397	0.000179	-4.03115605	0.688068	-0.259	"233226_at"	"PTPN9"	"ENSG00000169410|ENST00000564970"	"gene|lnc_RNA"	"protein_coding|processed_transcript"	"PTPN9|PTPN9-204"	"GPL570"
"209628_at"	0.0065507	0.00018	4.02976299	0.683919	0.525	"209628_at"	"NXT2"	"ENSG00000101888"	"gene"	"protein_coding"	"NXT2"	"GPL570"
"221979_at"	0.0065575	0.00018	4.02871246	0.680792	0.44	"221979_at"	"SMIM27"	"ENSG00000235453"	"gene"	"protein_coding"	"SMIM27"	"GPL570"
"201931_at"	0.0065575	0.00018	4.02859179	0.680433	0.32	"201931_at"	"ETFA"	"ENST00000557975|ENSG00000140374"	"lnc_RNA|gene"	"retained_intron|protein_coding"	"ETFA-204|ETFA"	"GPL570"
"212424_at"	0.0065575	0.000181	-4.02822957	0.679354	-0.218	"212424_at"	"PDCD11"	"ENSG00000148843"	"gene"	"protein_coding"	"PDCD11"	"GPL570"
"225261_x_at"	0.0065791	0.000182	-4.02563143	0.671621	-0.248	"225261_x_at"	"NELFCD"	"ENST00000477741|ENST00000474543|ENST00000478389|ENST00000479207|ENST00000486263|ENSG00000101158"	"lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA|gene"	"retained_intron|retained_intron|retained_intron|processed_transcript|retained_intron|protein_coding"	"NELFCD-205|NELFCD-204|NELFCD-206|NELFCD-207|NELFCD-209|NELFCD"	"GPL570"
"202697_at"	0.0065791	0.000182	4.02548302	0.67118	0.228	"202697_at"	"NUDT21"	"ENSG00000167005"	"gene"	"protein_coding"	"NUDT21"	"GPL570"
"230619_at"	0.0065791	0.000182	-4.02595738	0.672591	-0.279	"230619_at"	"ARNT"	"ENSG00000143437"	"gene"	"protein_coding"	"ARNT"	"GPL570"
"236607_at"	0.0065791	0.000182	-4.02643941	0.674026	-0.248	"236607_at"	"METTL21A"	"ENSG00000144401|ENST00000461419"	"gene|lnc_RNA"	"protein_coding|processed_transcript"	"METTL21A|METTL21A-211"	"GPL570"
"205917_at"	0.0065837	0.000183	-4.02413524	0.667169	-0.362	"205917_at"	"ZNF264"	"ENSG00000083844"	"gene"	"protein_coding"	"ZNF264"	"GPL570"
"205412_at"	0.0065791	0.000183	4.02493561	0.669551	0.396	"205412_at"	"ACAT1"	"ENST00000533597|ENSG00000075239|ENST00000671707"	"lnc_RNA|gene|lnc_RNA"	"retained_intron|protein_coding|processed_transcript"	"ACAT1-210|ACAT1|ACAT1-213"	"GPL570"
"212320_at"	0.0065791	0.000183	-4.02496533	0.669639	-0.316	"212320_at"	"TUBB"	"ENST00000680530|ENST00000681421|ENSG00000196230"	"lnc_RNA|lnc_RNA|gene"	"retained_intron|retained_intron|protein_coding"	"TUBB-209|TUBB-210|TUBB"	"GPL570"
"225507_at"	0.00661	0.000184	-4.02270418	0.662912	-0.262	"225507_at"	"PNISR"	"ENST00000463021|ENSG00000132424|ENST00000478777"	"lnc_RNA|gene|lnc_RNA"	"retained_intron|protein_coding|retained_intron"	"PNISR-204|PNISR|PNISR-207"	"GPL570"
"224437_s_at"	0.0066181	0.000184	4.02212735	0.661196	0.415	"224437_s_at"	"VTA1"	"ENSG00000009844"	"gene"	"protein_coding"	"VTA1"	"GPL570"
"217727_x_at"	0.0066324	0.000185	-4.0202962	0.65575	-0.192	"217727_x_at"	"VPS35"	"ENSG00000069329"	"gene"	"protein_coding"	"VPS35"	"GPL570"
"206419_at"	0.0066324	0.000185	-4.02059779	0.656647	-0.19	"206419_at"	"RORC"	"ENSG00000143365|ENST00000480719"	"gene|lnc_RNA"	"protein_coding|retained_intron"	"RORC|RORC-203"	"GPL570"
"212234_at"	0.0066346	0.000186	-4.0198006	0.654276	-0.215	"212234_at"	"ASXL1"	"ENSG00000171456"	"gene"	"protein_coding"	"ASXL1"	"GPL570"
"217854_s_at"	0.006657	0.000186	-4.01850148	0.650413	-0.236	"217854_s_at"	"POLR2E"	"ENSG00000099817|ENST00000586817"	"gene|lnc_RNA"	"protein_coding|retained_intron"	"POLR2E|POLR2E-205"	"GPL570"
"222488_s_at"	0.0066611	0.000187	4.01811225	0.649256	0.326	"222488_s_at"	"DCTN4"	"ENSG00000132912"	"gene"	"protein_coding"	"DCTN4"	"GPL570"
"209044_x_at"	0.0066643	0.000187	-4.01776455	0.648222	-0.262	"209044_x_at"	"SF3B4"	"ENSG00000143368"	"gene"	"protein_coding"	"SF3B4"	"GPL570"
"215785_s_at"	0.0067078	0.000188	-4.01539073	0.641166	-0.32	"215785_s_at"	"CYFIP2"	"ENST00000523383|ENST00000519663|ENSG00000055163"	"lnc_RNA|lnc_RNA|gene"	"retained_intron|retained_intron|protein_coding"	"CYFIP2-215|CYFIP2-205|CYFIP2"	"GPL570"
"224562_at"	0.0067078	0.000188	-4.01517191	0.640516	-0.315	"224562_at"	"WASF2"	"ENSG00000158195"	"gene"	"protein_coding"	"WASF2"	"GPL570"
"234735_s_at"	0.0067193	0.000189	-4.01382207	0.636504	-0.182	"234735_s_at"	"USP21"	"ENSG00000143258|ENST00000487163|ENST00000485277"	"gene|lnc_RNA|lnc_RNA"	"protein_coding|retained_intron|retained_intron"	"USP21|USP21-208|USP21-206"	"GPL570"
"203198_at"	0.0067233	0.000189	-4.01343814	0.635364	-0.232	"203198_at"	"CDK9"	"ENSG00000136807"	"gene"	"protein_coding"	"CDK9"	"GPL570"
"1557360_at"	0.0067081	0.000189	-4.0145365	0.638627	-0.403	"1557360_at"	"LRPPRC"	"ENST00000472420|ENST00000463456|ENSG00000138095"	"lnc_RNA|lnc_RNA|gene"	"retained_intron|retained_intron|protein_coding"	"LRPPRC-208|LRPPRC-206|LRPPRC"	"GPL570"
"211297_s_at"	0.0067078	0.000189	4.01495163	0.639861	0.19	"211297_s_at"	"CDK7"	"ENSG00000134058"	"gene"	"protein_coding"	"CDK7"	"GPL570"
