""	"adj.P.Val"	"P.Value"	"t"	"B"	"logFC"	"Probes"	"Symbol"	"Ensembl_id"	"Biotype1"	"Biotype2"	"Synonyms"	"Platform"
"ILMN_1773380"	0.151163	0.00451	-3.0414405	-2.13659	-0.24	"ILMN_1773380"	"UNC13D"	"ENSG00000092929"	"gene"	"protein_coding"	"UNC13D"	"GPL6102"
"ILMN_1886515"	0.151163	0.00451	3.0414648	-2.13653	0.205	"ILMN_1886515"	"PRDM11"	"ENSG00000019485|ENST00000528980"	"gene|lnc_RNA"	"protein_coding|processed_transcript"	"PRDM11|PRDM11-203"	"GPL6102"
"ILMN_1759453"	0.15136211	0.00452	-3.0405456	-2.13866	-0.151	"ILMN_1759453"	"UQCRB"	"ENST00000518876|ENST00000519322|ENSG00000156467"	"lnc_RNA|lnc_RNA|gene"	"retained_intron|retained_intron|protein_coding"	"UQCRB-205|UQCRB-206|UQCRB"	"GPL6102"
"ILMN_1697420"	0.15144928	0.00453	3.0399212	-2.14011	0.178	"ILMN_1697420"	"TINF2"	"ENSG00000092330|ENST00000558703|ENST00000557915"	"gene|lnc_RNA|lnc_RNA"	"protein_coding|retained_intron|retained_intron"	"TINF2|TINF2-209|TINF2-204"	"GPL6102"
"ILMN_1736939"	0.15190483	0.00455	-3.0382393	-2.144	-0.249	"ILMN_1736939"	"UGCG"	"ENSG00000148154"	"gene"	"protein_coding"	"UGCG"	"GPL6102"
"ILMN_1698185"	0.15190483	0.00455	3.0383505	-2.14374	0.133	"ILMN_1698185"	"WDR90"	"ENST00000547407|ENST00000549024|ENST00000553080|ENSG00000161996"	"lnc_RNA|lnc_RNA|lnc_RNA|gene"	"retained_intron|retained_intron|retained_intron|protein_coding"	"WDR90-207|WDR90-214|WDR90-225|WDR90"	"GPL6102"
"ILMN_1781225"	0.15226983	0.00456	3.0370531	-2.14675	0.261	"ILMN_1781225"	"MORC2"	"ENSG00000235989|ENST00000432624|ENST00000668983|ENST00000422995|ENST00000441558"	"ncRNA_gene|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA"	"lncRNA|lncRNA|lncRNA|lncRNA|lncRNA"	"MORC2-AS1|MORC2-AS1-202|MORC2-AS1-206|MORC2-AS1-201|MORC2-AS1-203"	"GPL6102"
"ILMN_1661770"	0.1523408	0.00457	3.0363474	-2.14838	0.129	"ILMN_1661770"	"KDM4C"	"ENSG00000107077"	"gene"	"protein_coding"	"KDM4C"	"GPL6102"
"ILMN_1779353"	0.15235812	0.00458	3.0355865	-2.15014	0.171	"ILMN_1779353"	"PUS7"	"ENSG00000091127"	"gene"	"protein_coding"	"PUS7"	"GPL6102"
"ILMN_1752668"	0.15235812	0.00458	-3.0354484	-2.15046	-0.558	"ILMN_1752668"	"DAAM2"	"ENST00000631498|ENSG00000146122"	"lnc_RNA|gene"	"retained_intron|protein_coding"	"DAAM2-209|DAAM2"	"GPL6102"
"ILMN_1784749"	0.15235812	0.00458	3.0358429	-2.14955	0.195	"ILMN_1784749"	"GAS6"	"ENST00000608763|ENST00000480426|ENSG00000183087|ENST00000610073"	"lnc_RNA|lnc_RNA|gene|lnc_RNA"	"retained_intron|retained_intron|protein_coding|retained_intron"	"GAS6-204|GAS6-203|GAS6|GAS6-205"	"GPL6102"
"ILMN_1758633"	0.15241103	0.00459	3.0345787	-2.15247	0.24	"ILMN_1758633"	"CCDC130"	"ENSG00000104957|ENST00000593174"	"gene|lnc_RNA"	"protein_coding|retained_intron"	"CCDC130|CCDC130-212"	"GPL6102"
"ILMN_1679460"	0.15235812	0.00459	3.0349906	-2.15152	0.0977	"ILMN_1679460"	"PPFIBP1"	"ENSG00000110841"	"gene"	"protein_coding"	"PPFIBP1"	"GPL6102"
"ILMN_1797611"	0.15241103	0.0046	-3.0342103	-2.15333	-0.148	"ILMN_1797611"	"TGFBR1"	"ENSG00000106799"	"gene"	"protein_coding"	"TGFBR1"	"GPL6102"
"ILMN_1789944"	0.15241103	0.0046	3.0340712	-2.15365	0.146	"ILMN_1789944"	"PGAM5"	"ENSG00000247077"	"gene"	"protein_coding"	"PGAM5"	"GPL6102"
"ILMN_1737813"	0.153625	0.00465	3.0302339	-2.16252	0.155	"ILMN_1737813"	"ERI3"	"ENSG00000117419"	"gene"	"protein_coding"	"ERI3"	"GPL6102"
"ILMN_1678579"	0.15418361	0.00468	3.0277926	-2.16817	0.169	"ILMN_1678579"	"CPT2"	"ENSG00000157184"	"gene"	"protein_coding"	"CPT2"	"GPL6102"
"ILMN_1686610"	0.15427415	0.00468	3.0271335	-2.16969	0.219	"ILMN_1686610"	"APBA3"	"ENSG00000011132|ENST00000588984|ENST00000590064"	"gene|lnc_RNA|lnc_RNA"	"protein_coding|retained_intron|retained_intron"	"APBA3|APBA3-203|APBA3-205"	"GPL6102"
"ILMN_1711994"	0.15427415	0.00469	-3.0270455	-2.16989	-0.271	"ILMN_1711994"	"TCIRG1"	"ENST00000525724|ENST00000533005|ENST00000530449|ENST00000530802|ENSG00000110719"	"lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA|gene"	"retained_intron|retained_intron|retained_intron|processed_transcript|protein_coding"	"TCIRG1-205|TCIRG1-214|TCIRG1-211|TCIRG1-212|TCIRG1"	"GPL6102"
"ILMN_1768311"	0.15436129	0.00469	3.0265678	-2.171	0.382	"ILMN_1768311"	"NPIPB11"	"ENSG00000254206"	"gene"	"protein_coding"	"NPIPB11"	"GPL6102"
"ILMN_1786976"	0.1544206	0.0047	3.0261597	-2.17194	0.225	"ILMN_1786976"	"RAB22A"	"ENSG00000124209"	"gene"	"protein_coding"	"RAB22A"	"GPL6102"
"ILMN_1696466"	0.15494598	0.00472	-3.0245915	-2.17556	-0.487	"ILMN_1696466"	"ROPN1L"	"ENSG00000145491|ENST00000510520|ENST00000515762|ENST00000512022"	"gene|lnc_RNA|lnc_RNA|lnc_RNA"	"protein_coding|processed_transcript|retained_intron|retained_intron"	"ROPN1L|ROPN1L-203|ROPN1L-205|ROPN1L-204"	"GPL6102"
"ILMN_1753954"	0.15595448	0.00475	-3.021832	-2.18193	-0.299	"ILMN_1753954"	"OLFM4"	"ENSG00000102837"	"gene"	"protein_coding"	"OLFM4"	"GPL6102"
"ILMN_1769517"	0.15610897	0.00476	-3.0207822	-2.18436	-0.451	"ILMN_1769517"	"PRKDC"	"ENSG00000253729"	"gene"	"protein_coding"	"PRKDC"	"GPL6102"
"ILMN_1713342"	0.15626536	0.00477	-3.0197672	-2.1867	-0.0916	"ILMN_1713342"	"AC061958.1"	"ENSG00000287069|ENST00000670571"	"ncRNA_gene|lnc_RNA"	"lncRNA|lncRNA"	"AC061958.1|AC061958.1-201"	"GPL6102"
"ILMN_1862018"	0.15610897	0.00477	-3.0204359	-2.18516	-0.195	"ILMN_1862018"	"ATXN7L3"	"ENSG00000087152"	"gene"	"protein_coding"	"ATXN7L3"	"GPL6102"
"ILMN_1678097"	0.15772122	0.00483	3.0156735	-2.19614	0.155	"ILMN_1678097"	"PPP4R3A"	"ENSG00000100796"	"gene"	"protein_coding"	"PPP4R3A"	"GPL6102"
"ILMN_1792538"	0.15796401	0.00484	3.0148214	-2.19811	0.432	"ILMN_1792538"	"CD7"	"ENSG00000173762"	"gene"	"protein_coding"	"CD7"	"GPL6102"
"ILMN_1769473"	0.15820737	0.00485	3.0135148	-2.20112	0.166	"ILMN_1769473"	"SETD2"	"ENSG00000181555"	"gene"	"protein_coding"	"SETD2"	"GPL6102"
"ILMN_1757388"	0.15820019	0.00485	3.0139864	-2.20003	0.216	"ILMN_1757388"	"OCEL1"	"ENSG00000099330|ENST00000599588|ENST00000594283"	"gene|lnc_RNA|lnc_RNA"	"protein_coding|retained_intron|retained_intron"	"OCEL1|OCEL1-210|OCEL1-202"	"GPL6102"
"ILMN_1669635"	0.15820737	0.00486	3.0132633	-2.2017	0.262	"ILMN_1669635"	"NUP85"	"ENST00000578294|ENSG00000125450"	"lnc_RNA|gene"	"retained_intron|protein_coding"	"NUP85-207|NUP85"	"GPL6102"
"ILMN_1685369"	0.15834126	0.00487	-3.0118364	-2.20499	-0.33	"ILMN_1685369"	"SLU7"	"ENST00000521320|ENSG00000164609"	"lnc_RNA|gene"	"retained_intron|protein_coding"	"SLU7-207|SLU7"	"GPL6102"
"ILMN_1902658"	0.15834126	0.00487	3.0119991	-2.20461	0.209	"ILMN_1902658"	"LINC01278"	"ENST00000608623|ENSG00000235437|ENST00000667050|ENST00000665386|ENST00000670731|ENST00000610088|ENST00000659363|ENST00000666891|ENST00000664128|ENST00000661141|ENST00000659374|ENST00000669572|ENST00000654366|ENST00000659087|ENST00000653861|ENST00000670248|ENST00000610234|ENST00000654880|ENST00000664356|ENST00000666437|ENST00000670203|ENST00000656953|ENST00000669201|ENST00000666216|ENST00000659222|ENST00000662689|ENST00000662779|ENST00000608788|ENST00000665831|ENST00000669422|ENST00000609401|ENST00000609143|ENST00000671033|ENST00000656972|ENST00000662156|ENST00000665925|ENST00000670242|ENST00000654240|ENST00000671338"	"lnc_RNA|ncRNA_gene|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA"	"retained_intron|lncRNA|lncRNA|lncRNA|lncRNA|lncRNA|lncRNA|lncRNA|lncRNA|lncRNA|lncRNA|lncRNA|lncRNA|lncRNA|lncRNA|lncRNA|lncRNA|lncRNA|lncRNA|lncRNA|lncRNA|lncRNA|lncRNA|lncRNA|lncRNA|lncRNA|lncRNA|lncRNA|lncRNA|lncRNA|lncRNA|lncRNA|lncRNA|lncRNA|lncRNA|lncRNA|lncRNA|lncRNA|lncRNA"	"LINC01278-202|LINC01278|LINC01278-230|LINC01278-224|LINC01278-237|LINC01278-206|LINC01278-216|LINC01278-229|LINC01278-222|LINC01278-218|LINC01278-217|LINC01278-233|LINC01278-210|LINC01278-214|LINC01278-208|LINC01278-236|LINC01278-207|LINC01278-211|LINC01278-223|LINC01278-228|LINC01278-234|LINC01278-212|LINC01278-231|LINC01278-227|LINC01278-215|LINC01278-220|LINC01278-221|LINC01278-203|LINC01278-225|LINC01278-232|LINC01278-205|LINC01278-204|LINC01278-238|LINC01278-213|LINC01278-219|LINC01278-226|LINC01278-235|LINC01278-209|LINC01278-239"	"GPL6102"
"ILMN_1664367"	0.15834126	0.00487	3.0123419	-2.20382	0.0893	"ILMN_1664367"	"COQ6"	"ENST00000553922|ENST00000554193|ENST00000555552|ENST00000555392|ENSG00000119723|ENST00000553462|ENST00000556300|ENST00000557205|ENST00000555511"	"lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA|gene|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA"	"retained_intron|retained_intron|processed_transcript|retained_intron|protein_coding|retained_intron|retained_intron|retained_intron|retained_intron"	"COQ6-205|COQ6-206|COQ6-214|COQ6-212|COQ6|COQ6-204|COQ6-215|COQ6-217|COQ6-213"	"GPL6102"
"ILMN_1726880"	0.15874795	0.00489	3.0103317	-2.20846	0.176	"ILMN_1726880"	"TMEM39B"	"ENSG00000121775|ENST00000487305|ENST00000468135|ENST00000476968"	"gene|lnc_RNA|lnc_RNA|lnc_RNA"	"protein_coding|processed_transcript|processed_transcript|processed_transcript"	"TMEM39B|TMEM39B-208|TMEM39B-205|TMEM39B-207"	"GPL6102"
"ILMN_1777342"	0.159178	0.00491	-3.0089715	-2.21159	-0.352	"ILMN_1777342"	"PREX1"	"ENSG00000124126"	"gene"	"protein_coding"	"PREX1"	"GPL6102"
"ILMN_1824139"	0.159178	0.00492	-3.0085165	-2.21264	-0.353	"ILMN_1824139"	"CHD7"	"ENSG00000171316"	"gene"	"protein_coding"	"CHD7"	"GPL6102"
"ILMN_1766024"	0.159178	0.00492	-3.0085653	-2.21252	-0.465	"ILMN_1766024"	"PDCD10"	"ENSG00000114209"	"gene"	"protein_coding"	"PDCD10"	"GPL6102"
"ILMN_1728392"	0.15952572	0.00493	-3.0074173	-2.21517	-0.397	"ILMN_1728392"	"C19orf38"	"ENST00000587494|ENSG00000214212"	"lnc_RNA|gene"	"retained_intron|protein_coding"	"C19orf38-202|C19orf38"	"GPL6102"
"ILMN_1657797"	0.15957267	0.00494	3.006523	-2.21723	0.274	"ILMN_1657797"	"FIBP"	"ENSG00000172500|ENST00000534032|ENST00000525765"	"gene|lnc_RNA|lnc_RNA"	"protein_coding|retained_intron|retained_intron"	"FIBP|FIBP-213|FIBP-205"	"GPL6102"
"ILMN_1654946"	0.15957267	0.00494	3.0066776	-2.21687	0.422	"ILMN_1654946"	"ZSCAN18"	"ENST00000598497|ENST00000596372|ENSG00000121413"	"lnc_RNA|lnc_RNA|gene"	"retained_intron|retained_intron|protein_coding"	"ZSCAN18-210|ZSCAN18-209|ZSCAN18"	"GPL6102"
"ILMN_1695025"	0.15957267	0.00495	3.0060227	-2.21838	0.478	"ILMN_1695025"	"CD2"	"ENSG00000116824"	"gene"	"protein_coding"	"CD2"	"GPL6102"
"ILMN_1738767"	0.15961305	0.00495	-3.0056693	-2.21919	-0.247	"ILMN_1738767"	"PLP2"	"ENSG00000102007"	"gene"	"protein_coding"	"PLP2"	"GPL6102"
"ILMN_1767111"	0.16001581	0.00497	-3.0042723	-2.22241	-0.245	"ILMN_1767111"	"ANO10"	"ENSG00000160746"	"gene"	"protein_coding"	"ANO10"	"GPL6102"
"ILMN_1666713"	0.16001581	0.00497	3.0041847	-2.22261	0.186	"ILMN_1666713"	"LYPLA1"	"ENSG00000120992|ENST00000519272|ENST00000520718|ENST00000519891"	"gene|lnc_RNA|lnc_RNA|lnc_RNA"	"protein_coding|processed_transcript|processed_transcript|processed_transcript"	"LYPLA1|LYPLA1-205|LYPLA1-208|LYPLA1-206"	"GPL6102"
"ILMN_1761083"	0.16011238	0.00498	3.0036964	-2.22373	0.229	"ILMN_1761083"	"HNRNPA3"	"ENSG00000170144|ENST00000678421|ENST00000676762|ENST00000483137|ENST00000677508"	"gene|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA"	"protein_coding|retained_intron|retained_intron|retained_intron|retained_intron"	"HNRNPA3|HNRNPA3-217|HNRNPA3-210|HNRNPA3-205|HNRNPA3-214"	"GPL6102"
"ILMN_1651950"	0.1603097	0.00499	-3.0029654	-2.22541	-0.795	"ILMN_1651950"	"TPST1"	"ENST00000490159|ENSG00000169902"	"lnc_RNA|gene"	"processed_transcript|protein_coding"	"TPST1-205|TPST1"	"GPL6102"
"ILMN_1741159"	0.16068555	0.005	3.0018054	-2.22808	0.322	"ILMN_1741159"	"MAP3K8"	"ENSG00000107968"	"gene"	"protein_coding"	"MAP3K8"	"GPL6102"
"ILMN_1800447"	0.16120499	0.00503	2.9997365	-2.23284	0.148	"ILMN_1800447"	"PHKB"	"ENST00000566319|ENSG00000102893"	"lnc_RNA|gene"	"retained_intron|protein_coding"	"PHKB-210|PHKB"	"GPL6102"
"ILMN_1699711"	0.16120499	0.00503	-2.9997505	-2.23281	-0.25	"ILMN_1699711"	"DEDD"	"ENSG00000158796|ENST00000472996"	"gene|lnc_RNA"	"protein_coding|processed_transcript"	"DEDD|DEDD-206"	"GPL6102"
"ILMN_1679209"	0.16157057	0.00505	2.9984092	-2.23589	0.324	"ILMN_1679209"	"HSPA9"	"ENSG00000113013|ENST00000649692|ENST00000678551|ENST00000501917"	"gene|lnc_RNA|lnc_RNA|lnc_RNA"	"protein_coding|retained_intron|processed_transcript|processed_transcript"	"HSPA9|HSPA9-211|HSPA9-222|HSPA9-202"	"GPL6102"
"ILMN_1732053"	0.16166435	0.00506	2.9974681	-2.23805	0.281	"ILMN_1732053"	"SNRNP70"	"ENSG00000104852|ENST00000544278"	"gene|lnc_RNA"	"protein_coding|retained_intron"	"SNRNP70|SNRNP70-203"	"GPL6102"
"ILMN_1746561"	0.16166435	0.00506	2.9975588	-2.23785	0.139	"ILMN_1746561"	"BCL2L2"	"ENSG00000129473|ENSG00000258643"	"gene|gene"	"protein_coding|protein_coding"	"BCL2L2|BCL2L2-PABPN1"	"GPL6102"
"ILMN_1788961"	0.162144	0.00508	-2.9960234	-2.24137	-0.214	"ILMN_1788961"	"PPP2R2A"	"ENST00000666129|ENST00000665751|ENST00000517754|ENSG00000221914|ENST00000667651"	"lnc_RNA|lnc_RNA|lnc_RNA|gene|lnc_RNA"	"retained_intron|processed_transcript|retained_intron|protein_coding|processed_transcript"	"PPP2R2A-227|PPP2R2A-225|PPP2R2A-203|PPP2R2A|PPP2R2A-228"	"GPL6102"
"ILMN_1727284"	0.16249243	0.0051	2.9946721	-2.24448	0.313	"ILMN_1727284"	"CD4"	"ENSG00000010610"	"gene"	"protein_coding"	"CD4"	"GPL6102"
"ILMN_1709114"	0.16249243	0.0051	2.9944821	-2.24492	0.221	"ILMN_1709114"	"TAB1"	"ENSG00000100324"	"gene"	"protein_coding"	"TAB1"	"GPL6102"
"ILMN_1692225"	0.16276076	0.00511	-2.9935412	-2.24708	-0.198	"ILMN_1692225"	"DOK3"	"ENSG00000146094|ENST00000500323"	"gene|lnc_RNA"	"protein_coding|retained_intron"	"DOK3|DOK3-204"	"GPL6102"
"ILMN_1686513"	0.16316719	0.00513	-2.9923231	-2.24987	-0.349	"ILMN_1686513"	"CNTNAP3B"	"ENSG00000154529|ENST00000618777"	"gene|lnc_RNA"	"protein_coding|retained_intron"	"CNTNAP3B|CNTNAP3B-214"	"GPL6102"
"ILMN_1773763"	0.16318554	0.00513	2.9920267	-2.25055	0.258	"ILMN_1773763"	"MTA2"	"ENSG00000149480"	"gene"	"protein_coding"	"MTA2"	"GPL6102"
"ILMN_1720926"	0.16338026	0.00514	2.9911969	-2.25246	0.15	"ILMN_1720926"	"PSMD5"	"ENSG00000095261"	"gene"	"protein_coding"	"PSMD5"	"GPL6102"
"ILMN_1713978"	0.16338026	0.00515	-2.9908508	-2.25325	-0.227	"ILMN_1713978"	"SDF2"	"ENSG00000132581|ENST00000585749|ENST00000592250|ENST00000588472"	"gene|lnc_RNA|lnc_RNA|lnc_RNA"	"protein_coding|processed_transcript|processed_transcript|processed_transcript"	"SDF2|SDF2-203|SDF2-210|SDF2-207"	"GPL6102"
"ILMN_1723689"	0.16338026	0.00515	2.9907697	-2.25344	0.192	"ILMN_1723689"	"RANBP3"	"ENSG00000031823"	"gene"	"protein_coding"	"RANBP3"	"GPL6102"
"ILMN_1743340"	0.16338026	0.00516	2.9898403	-2.25557	0.184	"ILMN_1743340"	"CHST14"	"ENSG00000169105"	"gene"	"protein_coding"	"CHST14"	"GPL6102"
"ILMN_1665280"	0.16338026	0.00516	2.9897993	-2.25567	0.263	"ILMN_1665280"	"SPCS1"	"ENSG00000114902|ENST00000474945"	"gene|lnc_RNA"	"protein_coding|retained_intron"	"SPCS1|SPCS1-204"	"GPL6102"
"ILMN_1692962"	0.16338026	0.00516	2.9900286	-2.25514	0.294	"ILMN_1692962"	"CTDSP2"	"ENSG00000175215"	"gene"	"protein_coding"	"CTDSP2"	"GPL6102"
"ILMN_1700727"	0.16406839	0.00518	-2.9879202	-2.25998	-0.264	"ILMN_1700727"	"KLF6"	"ENST00000461124|ENSG00000067082"	"lnc_RNA|gene"	"processed_transcript|protein_coding"	"KLF6-203|KLF6"	"GPL6102"
"ILMN_1739222"	0.16415136	0.00519	-2.9874729	-2.261	-0.102	"ILMN_1739222"	"ETV5"	"ENSG00000244405"	"gene"	"protein_coding"	"ETV5"	"GPL6102"
"ILMN_1845347"	0.16419865	0.0052	-2.9868586	-2.26241	-0.0933	"ILMN_1845347"	"AC104117.3"	"ENSG00000254035|ENST00000519491"	"ncRNA_gene|lnc_RNA"	"lncRNA|lncRNA"	"AC104117.3|AC104117.3-201"	"GPL6102"
"ILMN_1810383"	0.16419865	0.0052	2.9870235	-2.26204	0.24	"ILMN_1810383"	"MGME1"	"ENSG00000125871"	"gene"	"protein_coding"	"MGME1"	"GPL6102"
"ILMN_1791762"	0.16456286	0.00522	2.9851939	-2.26623	0.16	"ILMN_1791762"	"RRNAD1"	"ENST00000497515|ENST00000481920|ENSG00000143303"	"lnc_RNA|lnc_RNA|gene"	"processed_transcript|processed_transcript|protein_coding"	"RRNAD1-207|RRNAD1-205|RRNAD1"	"GPL6102"
"ILMN_1692177"	0.16456286	0.00523	2.9848996	-2.26691	0.264	"ILMN_1692177"	"TSC22D1"	"ENST00000487881|ENSG00000102804"	"lnc_RNA|gene"	"processed_transcript|protein_coding"	"TSC22D1-207|TSC22D1"	"GPL6102"
"ILMN_1673638"	0.16456286	0.00523	-2.9847463	-2.26726	-1.08	"ILMN_1673638"	"RPS3A"	"ENSG00000145425"	"gene"	"protein_coding"	"RPS3A"	"GPL6102"
"ILMN_1685112"	0.16485329	0.00524	2.9835625	-2.26997	0.205	"ILMN_1685112"	"TACO1"	"ENSG00000136463|ENST00000581120"	"gene|lnc_RNA"	"protein_coding|retained_intron"	"TACO1|TACO1-202"	"GPL6102"
"ILMN_1728887"	0.16480011	0.00524	2.9839377	-2.26911	0.132	"ILMN_1728887"	"PAK4"	"ENSG00000130669"	"gene"	"protein_coding"	"PAK4"	"GPL6102"
"ILMN_1775692"	0.16539001	0.00527	-2.9815528	-2.27458	-0.275	"ILMN_1775692"	"EIF4G3"	"ENSG00000075151"	"gene"	"protein_coding"	"EIF4G3"	"GPL6102"
"ILMN_1743583"	0.16558287	0.00528	2.9808514	-2.27618	0.234	"ILMN_1743583"	"MADD"	"ENSG00000110514"	"gene"	"protein_coding"	"MADD"	"GPL6102"
"ILMN_1730568"	0.16559929	0.00528	2.9805634	-2.27684	0.208	"ILMN_1730568"	"ZDHHC7"	"ENSG00000153786"	"gene"	"protein_coding"	"ZDHHC7"	"GPL6102"
"ILMN_1679185"	0.16567317	0.00529	2.9798918	-2.27838	0.568	"ILMN_1679185"	"LEF1"	"ENST00000503879|ENST00000504426|ENSG00000138795"	"lnc_RNA|lnc_RNA|gene"	"processed_transcript|processed_transcript|protein_coding"	"LEF1-204|LEF1-205|LEF1"	"GPL6102"
"ILMN_1722726"	0.1656214	0.00529	2.9802622	-2.27753	0.164	"ILMN_1722726"	"ARHGAP32"	"ENSG00000134909|ENST00000526162"	"gene|lnc_RNA"	"protein_coding|retained_intron"	"ARHGAP32|ARHGAP32-205"	"GPL6102"
"ILMN_1735250"	0.16589653	0.0053	2.9791203	-2.28015	0.191	"ILMN_1735250"	"SPRYD3"	"ENSG00000167778"	"gene"	"protein_coding"	"SPRYD3"	"GPL6102"
"ILMN_1761463"	0.16599911	0.00531	2.9783828	-2.28184	0.269	"ILMN_1761463"	"EFHD2"	"ENSG00000142634"	"gene"	"protein_coding"	"EFHD2"	"GPL6102"
"ILMN_1749629"	0.16602261	0.00532	2.9780793	-2.28253	0.187	"ILMN_1749629"	"CUL1"	"ENSG00000055130"	"gene"	"protein_coding"	"CUL1"	"GPL6102"
"ILMN_1675266"	0.16643641	0.00534	2.9763686	-2.28645	0.295	"ILMN_1675266"	"NAGPA"	"ENSG00000103174|ENST00000564397|ENST00000568202"	"gene|lnc_RNA|lnc_RNA"	"protein_coding|retained_intron|retained_intron"	"NAGPA|NAGPA-208|NAGPA-213"	"GPL6102"
"ILMN_1734734"	0.16643961	0.00535	2.975553	-2.28832	0.105	"ILMN_1734734"	"ZNF519"	"ENST00000591987|ENSG00000175322|ENST00000592345|ENST00000589203|ENST00000592049|ENST00000592411|ENST00000591393|ENST00000588435|ENST00000587512|ENST00000586507"	"lnc_RNA|gene|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA"	"retained_intron|protein_coding|processed_transcript|processed_transcript|processed_transcript|processed_transcript|processed_transcript|processed_transcript|processed_transcript|processed_transcript"	"ZNF519-209|ZNF519|ZNF519-211|ZNF519-205|ZNF519-210|ZNF519-212|ZNF519-208|ZNF519-204|ZNF519-203|ZNF519-201"	"GPL6102"
"ILMN_1652394"	0.16643961	0.00535	-2.9757252	-2.28792	-0.206	"ILMN_1652394"	"RAB2A"	"ENST00000530071|ENST00000396696|ENSG00000104388"	"lnc_RNA|lnc_RNA|gene"	"processed_transcript|retained_intron|protein_coding"	"RAB2A-209|RAB2A-202|RAB2A"	"GPL6102"
"ILMN_1730048"	0.16685804	0.00538	2.9739004	-2.2921	0.191	"ILMN_1730048"	"C7orf26"	"ENSG00000146576"	"gene"	"protein_coding"	"C7orf26"	"GPL6102"
"ILMN_1718044"	0.16693681	0.00538	2.9733058	-2.29346	0.232	"ILMN_1718044"	"ELAC2"	"ENSG00000006744|ENST00000480891|ENST00000484122|ENST00000465825|ENST00000487229"	"gene|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA"	"protein_coding|retained_intron|retained_intron|retained_intron|retained_intron"	"ELAC2|ELAC2-207|ELAC2-208|ELAC2-205|ELAC2-209"	"GPL6102"
"ILMN_1789176"	0.16718273	0.0054	-2.9720093	-2.29643	-0.334	"ILMN_1789176"	"PSMB1"	"ENSG00000008018|ENST00000462957"	"gene|lnc_RNA"	"protein_coding|processed_transcript"	"PSMB1|PSMB1-202"	"GPL6102"
"ILMN_1661264"	0.16718273	0.0054	2.9720631	-2.2963	0.292	"ILMN_1661264"	"SHMT2"	"ENSG00000182199|ENST00000554467"	"gene|lnc_RNA"	"protein_coding|retained_intron"	"SHMT2|SHMT2-212"	"GPL6102"
"ILMN_1775885"	0.16718273	0.0054	2.9719111	-2.29665	0.124	"ILMN_1775885"	"PARP2"	"ENST00000530598|ENSG00000129484"	"lnc_RNA|gene"	"retained_intron|protein_coding"	"PARP2-207|PARP2"	"GPL6102"
"ILMN_1653553"	0.16724985	0.00541	2.9712623	-2.29813	0.191	"ILMN_1653553"	"TEDC1"	"ENST00000546492|ENSG00000185347|ENST00000551538"	"lnc_RNA|gene|lnc_RNA"	"retained_intron|protein_coding|retained_intron"	"TEDC1-216|TEDC1|TEDC1-220"	"GPL6102"
"ILMN_1685830"	0.16738135	0.00542	2.9707109	-2.29939	0.0821	"ILMN_1685830"	"SLC7A2"	"ENSG00000003989"	"gene"	"protein_coding"	"SLC7A2"	"GPL6102"
"ILMN_1740430"	0.16764704	0.00544	2.9693571	-2.30249	0.205	"ILMN_1740430"	"SLC2A4RG"	"ENSG00000125520"	"gene"	"protein_coding"	"SLC2A4RG"	"GPL6102"
"ILMN_1696133"	0.16764704	0.00544	2.9694139	-2.30236	0.147	"ILMN_1696133"	"SELENOI"	"ENSG00000138018"	"gene"	"protein_coding"	"SELENOI"	"GPL6102"
"ILMN_1757384"	0.16764704	0.00544	2.969426	-2.30233	0.185	"ILMN_1757384"	"RAN"	"ENSG00000132341"	"gene"	"protein_coding"	"RAN"	"GPL6102"
"ILMN_1727603"	0.16781137	0.00545	2.9685228	-2.3044	0.153	"ILMN_1727603"	"ZKSCAN1"	"ENSG00000106261"	"gene"	"protein_coding"	"ZKSCAN1"	"GPL6102"
"ILMN_1796452"	0.16781137	0.00545	-2.9684854	-2.30448	-0.147	"ILMN_1796452"	"TRPM6"	"ENSG00000119121"	"gene"	"protein_coding"	"TRPM6"	"GPL6102"
